0.400001	0.500000	0.500000	0.599999	0.500000	0.500000	
0.401014	0.500000	0.500000	0.598986	0.500000	0.500000	
0.402028	0.500000	0.500000	0.597972	0.500000	0.500000	
0.403041	0.500000	0.500000	0.596959	0.500000	0.500000	
0.404054	0.500000	0.500000	0.595946	0.500000	0.500000	
0.405067	0.500000	0.500000	0.594933	0.500000	0.500000	
0.406081	0.500000	0.500000	0.593919	0.500000	0.500000	
0.407094	0.500000	0.500000	0.592906	0.500000	0.500000	
0.408107	0.500000	0.500000	0.591893	0.500000	0.500000	
0.409121	0.500000	0.500000	0.590879	0.500000	0.500000	
0.410134	0.500000	0.500000	0.589866	0.500000	0.500000	
0.411147	0.500000	0.500000	0.588853	0.500000	0.500000	
0.412160	0.500000	0.500000	0.587840	0.500000	0.500000	
0.413174	0.500000	0.500000	0.586826	0.500000	0.500000	
0.414187	0.500000	0.500000	0.585813	0.500000	0.500000	
0.415200	0.500000	0.500000	0.584800	0.500000	0.500000	
0.416213	0.500000	0.500000	0.583787	0.500000	0.500000	
0.417227	0.500000	0.500000	0.582773	0.500000	0.500000	
0.418240	0.500000	0.500000	0.581760	0.500000	0.500000	
0.419253	0.500000	0.500000	0.580747	0.500000	0.500000	
0.420267	0.500000	0.500000	0.579733	0.500000	0.500000	
0.421280	0.500000	0.500000	0.578720	0.500000	0.500000	
0.422293	0.500000	0.500000	0.577707	0.500000	0.500000	
0.423306	0.500000	0.500000	0.576694	0.500000	0.500000	
0.424320	0.500000	0.500000	0.575680	0.500000	0.500000	
0.425333	0.500000	0.500000	0.574667	0.500000	0.500000	
0.426346	0.500000	0.500000	0.573654	0.500000	0.500000	
0.427360	0.500000	0.500000	0.572640	0.500000	0.500000	
0.428373	0.500000	0.500000	0.571627	0.500000	0.500000	
0.429386	0.500000	0.500000	0.570614	0.500000	0.500000	
0.430399	0.500000	0.500000	0.569601	0.500000	0.500000	
0.431413	0.500000	0.500000	0.568587	0.500000	0.500000	
0.432426	0.500000	0.500000	0.567574	0.500000	0.500000	
0.433439	0.500000	0.500000	0.566561	0.500000	0.500000	
0.434453	0.500000	0.500000	0.565548	0.500000	0.500000	
0.435466	0.500000	0.500000	0.564534	0.500000	0.500000	
0.436479	0.500000	0.500000	0.563521	0.500000	0.500000	
0.437492	0.500000	0.500000	0.562508	0.500000	0.500000	
0.438506	0.500000	0.500000	0.561494	0.500000	0.500000	
0.439519	0.500000	0.500000	0.560481	0.500000	0.500000	
0.440532	0.500000	0.500000	0.559468	0.500000	0.500000	
0.441545	0.500000	0.500000	0.558455	0.500000	0.500000	
0.442559	0.500000	0.500000	0.557441	0.500000	0.500000	
0.443572	0.500000	0.500000	0.556428	0.500000	0.500000	
0.444585	0.500000	0.500000	0.555415	0.500000	0.500000	
0.445599	0.500000	0.500000	0.554401	0.500000	0.500000	
0.446612	0.500000	0.500000	0.553388	0.500000	0.500000	
0.447625	0.500000	0.500000	0.552375	0.500000	0.500000	
0.448638	0.500000	0.500000	0.551362	0.500000	0.500000	
0.449652	0.500000	0.500000	0.550348	0.500000	0.500000	
0.450665	0.500000	0.500000	0.549335	0.500000	0.500000	
0.451678	0.500000	0.500000	0.548322	0.500000	0.500000	
0.452692	0.500000	0.500000	0.547309	0.500000	0.500000	
0.453705	0.500000	0.500000	0.546295	0.500000	0.500000	
0.454718	0.500000	0.500000	0.545282	0.500000	0.500000	
0.455731	0.500000	0.500000	0.544269	0.500000	0.500000	
0.456745	0.500000	0.500000	0.543255	0.500000	0.500000	
0.457758	0.500000	0.500000	0.542242	0.500000	0.500000	
0.458771	0.500000	0.500000	0.541229	0.500000	0.500000	
0.459784	0.500000	0.500000	0.540216	0.500000	0.500000	
0.460798	0.500000	0.500000	0.539202	0.500000	0.500000	
0.461811	0.500000	0.500000	0.538189	0.500000	0.500000	
0.462824	0.500000	0.500000	0.537176	0.500000	0.500000	
0.463838	0.500000	0.500000	0.536162	0.500000	0.500000	
0.464851	0.500000	0.500000	0.535149	0.500000	0.500000	
0.465864	0.500000	0.500000	0.534136	0.500000	0.500000	
0.466877	0.500000	0.500000	0.533123	0.500000	0.500000	
0.467891	0.500000	0.500000	0.532109	0.500000	0.500000	
0.468904	0.500000	0.500000	0.531096	0.500000	0.500000	
0.469917	0.500000	0.500000	0.530083	0.500000	0.500000	
0.470931	0.500000	0.500000	0.529069	0.500000	0.500000	
0.471944	0.500000	0.500000	0.528056	0.500000	0.500000	
0.472957	0.500000	0.500000	0.527043	0.500000	0.500000	
0.473970	0.500000	0.500000	0.526030	0.500000	0.500000	
0.474984	0.500000	0.500000	0.525016	0.500000	0.500000	
0.475997	0.500000	0.500000	0.524003	0.500000	0.500000	
0.477010	0.500000	0.500000	0.522990	0.500000	0.500000	
0.478023	0.500000	0.500000	0.521977	0.500000	0.500000	
0.479037	0.500000	0.500000	0.520963	0.500000	0.500000	
0.480050	0.500000	0.500000	0.519950	0.500000	0.500000	
0.481063	0.500000	0.500000	0.518937	0.500000	0.500000	
0.482077	0.500000	0.500000	0.517923	0.500000	0.500000	
0.483090	0.500000	0.500000	0.516910	0.500000	0.500000	
0.484103	0.500000	0.500000	0.515897	0.500000	0.500000	
0.485116	0.500000	0.500000	0.514884	0.500000	0.500000	
0.486130	0.500000	0.500000	0.513870	0.500000	0.500000	
0.487143	0.500000	0.500000	0.512857	0.500000	0.500000	
0.488156	0.500000	0.500000	0.511844	0.500000	0.500000	
0.489170	0.500000	0.500000	0.510830	0.500000	0.500000	
0.490183	0.500000	0.500000	0.509817	0.500000	0.500000	
0.491196	0.500000	0.500000	0.508804	0.500000	0.500000	
0.492209	0.500000	0.500000	0.507791	0.500000	0.500000	
0.493223	0.500000	0.500000	0.506777	0.500000	0.500000	
0.494236	0.500000	0.500000	0.505764	0.500000	0.500000	
0.495249	0.500000	0.500000	0.504751	0.500000	0.500000	
0.496263	0.500000	0.500000	0.503738	0.500000	0.500000	
0.497276	0.500000	0.500000	0.502724	0.500000	0.500000	
0.498289	0.500000	0.500000	0.501711	0.500000	0.500000	
0.499302	0.500000	0.500000	0.500698	0.500000	0.500000	
0.500309	0.500000	0.500000	0.499691	0.500000	0.500000	
0.501322	0.500000	0.500000	0.498678	0.500000	0.500000	
0.502335	0.500000	0.500000	0.497664	0.500000	0.500000	
0.503349	0.500000	0.500000	0.496651	0.500000	0.500000	
0.504362	0.500000	0.500000	0.495638	0.500000	0.500000	
0.505375	0.500000	0.500000	0.494625	0.500000	0.500000	
0.506389	0.500000	0.500000	0.493611	0.500000	0.500000	
0.507402	0.500000	0.500000	0.492598	0.500000	0.500000	
0.508415	0.500000	0.500000	0.491585	0.500000	0.500000	
0.509428	0.500000	0.500000	0.490571	0.500000	0.500000	
0.510442	0.500000	0.500000	0.489558	0.500000	0.500000	
0.511455	0.500000	0.500000	0.488545	0.500000	0.500000	
0.512468	0.500000	0.500000	0.487532	0.500000	0.500000	
0.513482	0.500000	0.500000	0.486518	0.500000	0.500000	
0.514495	0.500000	0.500000	0.485505	0.500000	0.500000	
0.515508	0.500000	0.500000	0.484492	0.500000	0.500000	
0.516521	0.500000	0.500000	0.483479	0.500000	0.500000	
0.517535	0.500000	0.500000	0.482465	0.500000	0.500000	
0.518548	0.500000	0.500000	0.481452	0.500000	0.500000	
0.519561	0.500000	0.500000	0.480439	0.500000	0.500000	
0.520575	0.500000	0.500000	0.479425	0.500000	0.500000	
0.521588	0.500000	0.500000	0.478412	0.500000	0.500000	
0.522601	0.500000	0.500000	0.477399	0.500000	0.500000	
0.523614	0.500000	0.500000	0.476386	0.500000	0.500000	
0.524628	0.500000	0.500000	0.475372	0.500000	0.500000	
0.525641	0.500000	0.500000	0.474359	0.500000	0.500000	
0.526654	0.500000	0.500000	0.473346	0.500000	0.500000	
0.527667	0.500000	0.500000	0.472332	0.500000	0.500000	
0.528681	0.500000	0.500000	0.471319	0.500000	0.500000	
0.529694	0.500000	0.500000	0.470306	0.500000	0.500000	
0.530707	0.500000	0.500000	0.469293	0.500000	0.500000	
0.531721	0.500000	0.500000	0.468279	0.500000	0.500000	
0.532734	0.500000	0.500000	0.467266	0.500000	0.500000	
0.533747	0.500000	0.500000	0.466253	0.500000	0.500000	
0.534760	0.500000	0.500000	0.465240	0.500000	0.500000	
0.535774	0.500000	0.500000	0.464226	0.500000	0.500000	
0.536787	0.500000	0.500000	0.463213	0.500000	0.500000	
0.537800	0.500000	0.500000	0.462200	0.500000	0.500000	
0.538814	0.500000	0.500000	0.461186	0.500000	0.500000	
0.539827	0.500000	0.500000	0.460173	0.500000	0.500000	
0.540840	0.500000	0.500000	0.459160	0.500000	0.500000	
0.541853	0.500000	0.500000	0.458147	0.500000	0.500000	
0.542867	0.500000	0.500000	0.457133	0.500000	0.500000	
0.543880	0.500000	0.500000	0.456120	0.500000	0.500000	
0.544893	0.500000	0.500000	0.455107	0.500000	0.500000	
0.545906	0.500000	0.500000	0.454093	0.500000	0.500000	
0.546920	0.500000	0.500000	0.453080	0.500000	0.500000	
0.547933	0.500000	0.500000	0.452067	0.500000	0.500000	
0.548946	0.500000	0.500000	0.451054	0.500000	0.500000	
0.549960	0.500000	0.500000	0.450040	0.500000	0.500000	
0.550973	0.500000	0.500000	0.449027	0.500000	0.500000	
0.551986	0.500000	0.500000	0.448014	0.500000	0.500000	
0.552999	0.500000	0.500000	0.447001	0.500000	0.500000	
0.554013	0.500000	0.500000	0.445987	0.500000	0.500000	
0.555026	0.500000	0.500000	0.444974	0.500000	0.500000	
0.556039	0.500000	0.500000	0.443961	0.500000	0.500000	
0.557053	0.500000	0.500000	0.442947	0.500000	0.500000	
0.558066	0.500000	0.500000	0.441934	0.500000	0.500000	
0.559079	0.500000	0.500000	0.440921	0.500000	0.500000	
0.560092	0.500000	0.500000	0.439908	0.500000	0.500000	
0.561106	0.500000	0.500000	0.438894	0.500000	0.500000	
0.562119	0.500000	0.500000	0.437881	0.500000	0.500000	
0.563132	0.500000	0.500000	0.436868	0.500000	0.500000	
0.564146	0.500000	0.500000	0.435854	0.500000	0.500000	
0.565159	0.500000	0.500000	0.434841	0.500000	0.500000	
0.566172	0.500000	0.500000	0.433828	0.500000	0.500000	
0.567185	0.500000	0.500000	0.432815	0.500000	0.500000	
0.568199	0.500000	0.500000	0.431801	0.500000	0.500000	
0.569212	0.500000	0.500000	0.430788	0.500000	0.500000	
0.570225	0.500000	0.500000	0.429775	0.500000	0.500000	
0.571238	0.500000	0.500000	0.428761	0.500000	0.500000	
0.572252	0.500000	0.500000	0.427748	0.500000	0.500000	
0.573265	0.500000	0.500000	0.426735	0.500000	0.500000	
0.574278	0.500000	0.500000	0.425722	0.500000	0.500000	
0.575292	0.500000	0.500000	0.424708	0.500000	0.500000	
0.576305	0.500000	0.500000	0.423695	0.500000	0.500000	
0.577318	0.500000	0.500000	0.422682	0.500000	0.500000	
0.578331	0.500000	0.500000	0.421669	0.500000	0.500000	
0.579345	0.500000	0.500000	0.420655	0.500000	0.500000	
0.580358	0.500000	0.500000	0.419642	0.500000	0.500000	
0.581371	0.500000	0.500000	0.418629	0.500000	0.500000	
0.582385	0.500000	0.500000	0.417615	0.500000	0.500000	
0.583398	0.500000	0.500000	0.416602	0.500000	0.500000	
0.584411	0.500000	0.500000	0.415589	0.500000	0.500000	
0.585424	0.500000	0.500000	0.414576	0.500000	0.500000	
0.586438	0.500000	0.500000	0.413562	0.500000	0.500000	
0.587451	0.500000	0.500000	0.412549	0.500000	0.500000	
0.588464	0.500000	0.500000	0.411536	0.500000	0.500000	
0.589477	0.500000	0.500000	0.410522	0.500000	0.500000	
0.590491	0.500000	0.500000	0.409509	0.500000	0.500000	
0.591504	0.500000	0.500000	0.408496	0.500000	0.500000	
0.592517	0.500000	0.500000	0.407483	0.500000	0.500000	
0.593531	0.500000	0.500000	0.406469	0.500000	0.500000	
0.594544	0.500000	0.500000	0.405456	0.500000	0.500000	
0.595557	0.500000	0.500000	0.404443	0.500000	0.500000	
0.596570	0.500000	0.500000	0.403430	0.500000	0.500000	
0.597584	0.500000	0.500000	0.402416	0.500000	0.500000	
0.598597	0.500000	0.500000	0.401403	0.500000	0.500000	
0.599610	0.500000	0.500000	0.400390	0.500000	0.500000	
0.600624	0.500000	0.500000	0.399376	0.500000	0.500000	
0.601637	0.500000	0.500000	0.398363	0.500000	0.500000	
0.602650	0.500000	0.500000	0.397350	0.500000	0.500000	
0.603663	0.500000	0.500000	0.396337	0.500000	0.500000	
0.604677	0.500000	0.500000	0.395323	0.500000	0.500000	
0.605690	0.500000	0.500000	0.394310	0.500000	0.500000	
0.606703	0.500000	0.500000	0.393297	0.500000	0.500000	
0.607717	0.500000	0.500000	0.392283	0.500000	0.500000	
0.608730	0.500000	0.500000	0.391270	0.500000	0.500000	
0.609743	0.500000	0.500000	0.390257	0.500000	0.500000	
0.610756	0.500000	0.500000	0.389244	0.500000	0.500000	
0.611770	0.500000	0.500000	0.388230	0.500000	0.500000	
0.612783	0.500000	0.500000	0.387217	0.500000	0.500000	
0.613796	0.500000	0.500000	0.386204	0.500000	0.500000	
0.614809	0.500000	0.500000	0.385190	0.500000	0.500000	
0.615823	0.500000	0.500000	0.384177	0.500000	0.500000	
0.616836	0.500000	0.500000	0.383164	0.500000	0.500000	
0.617849	0.500000	0.500000	0.382151	0.500000	0.500000	
0.618863	0.500000	0.500000	0.381137	0.500000	0.500000	
0.619876	0.500000	0.500000	0.380124	0.500000	0.500000	
0.620889	0.500000	0.500000	0.379111	0.500000	0.500000	
0.621902	0.500000	0.500000	0.378098	0.500000	0.500000	
0.622916	0.500000	0.500000	0.377084	0.500000	0.500000	
0.623929	0.500000	0.500000	0.376071	0.500000	0.500000	
0.624942	0.500000	0.500000	0.375058	0.500000	0.500000	
0.625956	0.500000	0.500000	0.374044	0.500000	0.500000	
